n,th,c,pc,mc,p1c,m1c,avgAcc,avgTime,avgK,overTh,numTrials,numK 
1000,6,0.7,0.3,2,0.3,2,0.9005636141981307,6.004576052580434,2.0,exact,56599,2
1000,6,0.7,0.3,2,0.3,2,0.9719271923243968,6.117305642200024,3.0,both,25327,3
1000,6,0.7,0.3,2,0.3,2,0,0,0,over,0,3
1000,6,0.7,0.3,2,0.3,2,0.9719271923243968,6.117305642200024,3.0,exact,25327,3
1000,6,0.7,0.3,2,0.3,2,0.8,10.45,4.0,both,40,4
1000,6,0.7,0.3,2,0.3,2,0,0,0,over,0,4
1000,6,0.7,0.3,2,0.3,2,0.8,10.45,4.0,exact,40,4
1000,6,0.7,0.3,2,0.3,2,0,0,0,both,0,5
1000,6,0.7,0.3,2,0.3,2,0,0,0,over,0,5
1000,6,0.7,0.3,2,0.3,2,0,0,0,exact,0,5
1000,6,0.7,0.3,2,0.3,2,0,0,0,both,0,6
1000,6,0.7,0.3,2,0.3,2,0,0,0,over,0,6
1000,6,0.7,0.3,2,0.3,2,0,0,0,exact,0,6
1000,6,0.7,0.3,2,0.3,2,0,0,0,both,0,7
1000,6,0.7,0.3,2,0.3,2,0,0,0,over,0,7
1000,6,0.7,0.3,2,0.3,2,0,0,0,exact,0,7
1000,6,0.7,0.3,2,0.3,2,0,0,0,both,0,8
1000,6,0.7,0.3,2,0.3,2,0,0,0,over,0,8
1000,6,0.7,0.3,2,0.3,2,0,0,0,exact,0,8
1000,6,0.7,0.3,2,0.3,2,0,0,0,both,0,9
1000,6,0.7,0.3,2,0.3,2,0,0,0,over,0,9
1000,6,0.7,0.3,2,0.3,2,0,0,0,exact,0,9
1000,6,0.7,0.3,2,0.3,2,0,0,0,both,0,10
1000,6,0.7,0.3,2,0.3,2,0,0,0,over,0,10
1000,6,0.7,0.3,2,0.3,2,0,0,0,exact,0,10
1000,6,0.9,0.3,2,0.3,2,0.971872,8.761904,0.87648,both,125000,all
1000,6,0.9,0.3,2,0.3,2,0,0,0,over,0,all
1000,6,0.9,0.3,2,0.3,2,0.971872,8.761904,0.87648,exact,125000,all
1000,6,0.9,0.3,2,0.3,2,0.9977882037533512,8.466934763181412,0.0,both,44760,0
1000,6,0.9,0.3,2,0.3,2,0,0,0,over,0,0
1000,6,0.9,0.3,2,0.3,2,0.9977882037533512,8.466934763181412,0.0,exact,44760,0
1000,6,0.9,0.3,2,0.3,2,0.9823169938889611,8.78910414770511,1.0,both,53837,1
1000,6,0.9,0.3,2,0.3,2,0,0,0,over,0,1
1000,6,0.9,0.3,2,0.3,2,0.9823169938889611,8.78910414770511,1.0,exact,53837,1
1000,6,0.9,0.3,2,0.3,2,0.8997828770914045,9.158712588871387,2.0,both,23489,2
1000,6,0.9,0.3,2,0.3,2,0,0,0,over,0,2
1000,6,0.9,0.3,2,0.3,2,0.8997828770914045,9.158712588871387,2.0,exact,23489,2
1000,6,0.9,0.3,2,0.3,2,0.9622122981793199,9.585709378220542,3.0,both,2911,3
1000,6,0.9,0.3,2,0.3,2,0,0,0,over,0,3
1000,6,0.9,0.3,2,0.3,2,0.9622122981793199,9.585709378220542,3.0,exact,2911,3
1000,6,0.9,0.3,2,0.3,2,0.6666666666666666,15.333333333333334,4.0,both,3,4
1000,6,0.9,0.3,2,0.3,2,0,0,0,over,0,4
1000,6,0.9,0.3,2,0.3,2,0.6666666666666666,15.333333333333334,4.0,exact,3,4
1000,6,0.9,0.3,2,0.3,2,0,0,0,both,0,5
1000,6,0.9,0.3,2,0.3,2,0,0,0,over,0,5
1000,6,0.9,0.3,2,0.3,2,0,0,0,exact,0,5
1000,6,0.9,0.3,2,0.3,2,0,0,0,both,0,6
1000,6,0.9,0.3,2,0.3,2,0,0,0,over,0,6
1000,6,0.9,0.3,2,0.3,2,0,0,0,exact,0,6
1000,6,0.9,0.3,2,0.3,2,0,0,0,both,0,7
1000,6,0.9,0.3,2,0.3,2,0,0,0,over,0,7
1000,6,0.9,0.3,2,0.3,2,0,0,0,exact,0,7
1000,6,0.9,0.3,2,0.3,2,0,0,0,both,0,8
1000,6,0.9,0.3,2,0.3,2,0,0,0,over,0,8
1000,6,0.9,0.3,2,0.3,2,0,0,0,exact,0,8
1000,6,0.9,0.3,2,0.3,2,0,0,0,both,0,9
1000,6,0.9,0.3,2,0.3,2,0,0,0,over,0,9
1000,6,0.9,0.3,2,0.3,2,0,0,0,exact,0,9
1000,6,0.9,0.3,2,0.3,2,0,0,0,both,0,10
1000,6,0.9,0.3,2,0.3,2,0,0,0,over,0,10
1000,6,0.9,0.3,2,0.3,2,0,0,0,exact,0,10
1000,6,1,0.3,2,0.3,2,0.9972,11.510416,0.0,both,125000,all
1000,6,1,0.3,2,0.3,2,0,0,0,over,0,all
1000,6,1,0.3,2,0.3,2,0.9972,11.510416,0.0,exact,125000,all
1000,6,1,0.3,2,0.3,2,0.9972,11.510416,0.0,both,125000,0
1000,6,1,0.3,2,0.3,2,0,0,0,over,0,0
1000,6,1,0.3,2,0.3,2,0.9972,11.510416,0.0,exact,125000,0
1000,6,1,0.3,2,0.3,2,0,0,0,both,0,1
1000,6,1,0.3,2,0.3,2,0,0,0,over,0,1
1000,6,1,0.3,2,0.3,2,0,0,0,exact,0,1
1000,6,1,0.3,2,0.3,2,0,0,0,both,0,2
1000,6,1,0.3,2,0.3,2,0,0,0,over,0,2
1000,6,1,0.3,2,0.3,2,0,0,0,exact,0,2
1000,6,1,0.3,2,0.3,2,0,0,0,both,0,3
1000,6,1,0.3,2,0.3,2,0,0,0,over,0,3
1000,6,1,0.3,2,0.3,2,0,0,0,exact,0,3
1000,6,1,0.3,2,0.3,2,0,0,0,both,0,4
1000,6,1,0.3,2,0.3,2,0,0,0,over,0,4
1000,6,1,0.3,2,0.3,2,0,0,0,exact,0,4
1000,6,1,0.3,2,0.3,2,0,0,0,both,0,5
1000,6,1,0.3,2,0.3,2,0,0,0,over,0,5
1000,6,1,0.3,2,0.3,2,0,0,0,exact,0,5
1000,6,1,0.3,2,0.3,2,0,0,0,both,0,6
1000,6,1,0.3,2,0.3,2,0,0,0,over,0,6
1000,6,1,0.3,2,0.3,2,0,0,0,exact,0,6
1000,6,1,0.3,2,0.3,2,0,0,0,both,0,7
1000,6,1,0.3,2,0.3,2,0,0,0,over,0,7
1000,6,1,0.3,2,0.3,2,0,0,0,exact,0,7
1000,6,1,0.3,2,0.3,2,0,0,0,both,0,8
1000,6,1,0.3,2,0.3,2,0,0,0,over,0,8
1000,6,1,0.3,2,0.3,2,0,0,0,exact,0,8
1000,6,1,0.3,2,0.3,2,0,0,0,both,0,9
1000,6,1,0.3,2,0.3,2,0,0,0,over,0,9
1000,6,1,0.3,2,0.3,2,0,0,0,exact,0,9
1000,6,1,0.3,2,0.3,2,0,0,0,both,0,10
1000,6,1,0.3,2,0.3,2,0,0,0,over,0,10
1000,6,1,0.3,2,0.3,2,0,0,0,exact,0,10
1000,6,0,0.3,1,0.7,1,0.997528,6.0,6.0,both,125000,all
1000,6,0,0.3,1,0.7,1,0,0,0,over,0,all
1000,6,0,0.3,1,0.7,1,0.997528,6.0,6.0,exact,125000,all
1000,6,0,0.3,1,0.7,1,0,0,0,both,0,0
1000,6,0,0.3,1,0.7,1,0,0,0,over,0,0
1000,6,0,0.3,1,0.7,1,0,0,0,exact,0,0
1000,6,0,0.3,1,0.7,1,0,0,0,both,0,1
1000,6,0,0.3,1,0.7,1,0,0,0,over,0,1
1000,6,0,0.3,1,0.7,1,0,0,0,exact,0,1
1000,6,0,0.3,1,0.7,1,0,0,0,both,0,2
1000,6,0,0.3,1,0.7,1,0,0,0,over,0,2
1000,6,0,0.3,1,0.7,1,0,0,0,exact,0,2
1000,6,0,0.3,1,0.7,1,0,0,0,both,0,3
1000,6,0,0.3,1,0.7,1,0,0,0,over,0,3
1000,6,0,0.3,1,0.7,1,0,0,0,exact,0,3
1000,6,0,0.3,1,0.7,1,0,0,0,both,0,4
1000,6,0,0.3,1,0.7,1,0,0,0,over,0,4
1000,6,0,0.3,1,0.7,1,0,0,0,exact,0,4
1000,6,0,0.3,1,0.7,1,0,0,0,both,0,5
1000,6,0,0.3,1,0.7,1,0,0,0,over,0,5
1000,6,0,0.3,1,0.7,1,0,0,0,exact,0,5
1000,6,0,0.3,1,0.7,1,0.997528,6.0,6.0,both,125000,6
1000,6,0,0.3,1,0.7,1,0,0,0,over,0,6
1000,6,0,0.3,1,0.7,1,0.997528,6.0,6.0,exact,125000,6
1000,6,0,0.3,1,0.7,1,0,0,0,both,0,7
1000,6,0,0.3,1,0.7,1,0,0,0,over,0,7
1000,6,0,0.3,1,0.7,1,0,0,0,exact,0,7
1000,6,0,0.3,1,0.7,1,0,0,0,both,0,8
1000,6,0,0.3,1,0.7,1,0,0,0,over,0,8
1000,6,0,0.3,1,0.7,1,0,0,0,exact,0,8
1000,6,0,0.3,1,0.7,1,0,0,0,both,0,9
1000,6,0,0.3,1,0.7,1,0,0,0,over,0,9
1000,6,0,0.3,1,0.7,1,0,0,0,exact,0,9
1000,6,0,0.3,1,0.7,1,0,0,0,both,0,10
1000,6,0,0.3,1,0.7,1,0,0,0,over,0,10
1000,6,0,0.3,1,0.7,1,0,0,0,exact,0,10
1000,6,0.1,0.3,1,0.7,1,0.953616,6.429352,5.789232,both,125000,all
1000,6,0.1,0.3,1,0.7,1,0,0,0,over,0,all
1000,6,0.1,0.3,1,0.7,1,0.953616,6.429352,5.789232,exact,125000,all
1000,6,0.1,0.3,1,0.7,1,0,0,0,both,0,0
1000,6,0.1,0.3,1,0.7,1,0,0,0,over,0,0
1000,6,0.1,0.3,1,0.7,1,0,0,0,exact,0,0
1000,6,0.1,0.3,1,0.7,1,0,0,0,both,0,1
1000,6,0.1,0.3,1,0.7,1,0,0,0,over,0,1
1000,6,0.1,0.3,1,0.7,1,0,0,0,exact,0,1
1000,6,0.1,0.3,1,0.7,1,1.0,6.0,2.0,both,2,2
1000,6,0.1,0.3,1,0.7,1,0,0,0,over,0,2
1000,6,0.1,0.3,1,0.7,1,1.0,6.0,2.0,exact,2,2
1000,6,0.1,0.3,1,0.7,1,0.93,6.55,3.0,both,100,3
1000,6,0.1,0.3,1,0.7,1,0,0,0,over,0,3
1000,6,0.1,0.3,1,0.7,1,0.93,6.55,3.0,exact,100,3
1000,6,0.1,0.3,1,0.7,1,0.867704280155642,6.352418010005558,4.0,both,1799,4
1000,6,0.1,0.3,1,0.7,1,0,0,0,over,0,4
1000,6,0.1,0.3,1,0.7,1,0.867704280155642,6.352418010005558,4.0,exact,1799,4
1000,6,0.1,0.3,1,0.7,1,0.8007465781833264,6.390004147656574,5.0,both,24110,5
1000,6,0.1,0.3,1,0.7,1,0,0,0,over,0,5
1000,6,0.1,0.3,1,0.7,1,0.8007465781833264,6.390004147656574,5.0,exact,24110,5
1000,6,0.1,0.3,1,0.7,1,0.992509170871053,6.404381467133859,6.0,both,97319,6
1000,6,0.1,0.3,1,0.7,1,0,0,0,over,0,6
1000,6,0.1,0.3,1,0.7,1,0.992509170871053,6.404381467133859,6.0,exact,97319,6
1000,6,0.1,0.3,1,0.7,1,0.9880239520958084,8.52874251497006,7.0,both,1670,7
1000,6,0.1,0.3,1,0.7,1,0,0,0,over,0,7
1000,6,0.1,0.3,1,0.7,1,0.9880239520958084,8.52874251497006,7.0,exact,1670,7
1000,6,0.1,0.3,1,0.7,1,0,0,0,both,0,8
1000,6,0.1,0.3,1,0.7,1,0,0,0,over,0,8
1000,6,0.1,0.3,1,0.7,1,0,0,0,exact,0,8
1000,6,0.1,0.3,1,0.7,1,0,0,0,both,0,9
1000,6,0.1,0.3,1,0.7,1,0,0,0,over,0,9
1000,6,0.1,0.3,1,0.7,1,0,0,0,exact,0,9
1000,6,0.1,0.3,1,0.7,1,0,0,0,both,0,10
1000,6,0.1,0.3,1,0.7,1,0,0,0,over,0,10
1000,6,0.1,0.3,1,0.7,1,0,0,0,exact,0,10
1000,6,0.3,0.3,1,0.7,1,0.896008,7.619072,5.333904,both,125000,all
1000,6,0.3,0.3,1,0.7,1,0,0,0,over,0,all
1000,6,0.3,0.3,1,0.7,1,0.896008,7.619072,5.333904,exact,125000,all
1000,6,0.3,0.3,1,0.7,1,0,0,0,both,0,0
1000,6,0.3,0.3,1,0.7,1,0,0,0,over,0,0
1000,6,0.3,0.3,1,0.7,1,0,0,0,exact,0,0
1000,6,0.3,0.3,1,0.7,1,1.0,7.545454545454546,1.0,both,11,1
1000,6,0.3,0.3,1,0.7,1,0,0,0,over,0,1
1000,6,0.3,0.3,1,0.7,1,1.0,7.545454545454546,1.0,exact,11,1
1000,6,0.3,0.3,1,0.7,1,0.978494623655914,7.397849462365591,2.0,both,186,2
1000,6,0.3,0.3,1,0.7,1,0,0,0,over,0,2
1000,6,0.3,0.3,1,0.7,1,0.978494623655914,7.397849462365591,2.0,exact,186,2
1000,6,0.3,0.3,1,0.7,1,0.9612817089452603,7.41878059635069,3.0,both,2247,3
1000,6,0.3,0.3,1,0.7,1,0,0,0,over,0,3
1000,6,0.3,0.3,1,0.7,1,0.9612817089452603,7.41878059635069,3.0,exact,2247,3
1000,6,0.3,0.3,1,0.7,1,0.8806701213885142,7.459856605380848,4.0,both,14087,4
1000,6,0.3,0.3,1,0.7,1,0,0,0,over,0,4
1000,6,0.3,0.3,1,0.7,1,0.8806701213885142,7.459856605380848,4.0,exact,14087,4
1000,6,0.3,0.3,1,0.7,1,0.8015416177027108,7.503515446053339,5.0,both,50207,5
1000,6,0.3,0.3,1,0.7,1,0,0,0,over,0,5
1000,6,0.3,0.3,1,0.7,1,0.8015416177027108,7.503515446053339,5.0,exact,50207,5
1000,6,0.3,0.3,1,0.7,1,0.9779516230554807,7.65600215807931,6.0,both,55605,6
1000,6,0.3,0.3,1,0.7,1,0,0,0,over,0,6
1000,6,0.3,0.3,1,0.7,1,0.9779516230554807,7.65600215807931,6.0,exact,55605,6
1000,6,0.3,0.3,1,0.7,1,0.9860640301318268,10.056873822975518,7.0,both,2655,7
1000,6,0.3,0.3,1,0.7,1,0,0,0,over,0,7
1000,6,0.3,0.3,1,0.7,1,0.9860640301318268,10.056873822975518,7.0,exact,2655,7
1000,6,0.3,0.3,1,0.7,1,1.0,13.0,8.0,both,2,8
1000,6,0.3,0.3,1,0.7,1,0,0,0,over,0,8
1000,6,0.3,0.3,1,0.7,1,1.0,13.0,8.0,exact,2,8
1000,6,0.3,0.3,1,0.7,1,0,0,0,both,0,9
1000,6,0.3,0.3,1,0.7,1,0,0,0,over,0,9
1000,6,0.3,0.3,1,0.7,1,0,0,0,exact,0,9
1000,6,0.3,0.3,1,0.7,1,0,0,0,both,0,10
1000,6,0.3,0.3,1,0.7,1,0,0,0,over,0,10
1000,6,0.3,0.3,1,0.7,1,0,0,0,exact,0,10
1000,6,0.5,0.3,1,0.7,1,0.874664,9.551576,4.770752,both,125000,all
1000,6,0.5,0.3,1,0.7,1,0,0,0,over,0,all
1000,6,0.5,0.3,1,0.7,1,0.874664,9.551576,4.770752,exact,125000,all
1000,6,0.5,0.3,1,0.7,1,1.0,8.066666666666666,0.0,both,15,0
1000,6,0.5,0.3,1,0.7,1,0,0,0,over,0,0
1000,6,0.5,0.3,1,0.7,1,1.0,8.066666666666666,0.0,exact,15,0
1000,6,0.5,0.3,1,0.7,1,0.9963636363636363,8.694545454545455,1.0,both,275,1
1000,6,0.5,0.3,1,0.7,1,0,0,0,over,0,1
1000,6,0.5,0.3,1,0.7,1,0.9963636363636363,8.694545454545455,1.0,exact,275,1
1000,6,0.5,0.3,1,0.7,1,0.9813296903460837,8.975409836065573,2.0,both,2196,2
1000,6,0.5,0.3,1,0.7,1,0,0,0,over,0,2
1000,6,0.5,0.3,1,0.7,1,0.9813296903460837,8.975409836065573,2.0,exact,2196,2
1000,6,0.5,0.3,1,0.7,1,0.9529347129383756,9.010896438055124,3.0,both,10921,3
1000,6,0.5,0.3,1,0.7,1,0,0,0,over,0,3
1000,6,0.5,0.3,1,0.7,1,0.9529347129383756,9.010896438055124,3.0,exact,10921,3
1000,6,0.5,0.3,1,0.7,1,0.8797353985156502,9.23107454017425,4.0,both,30990,4
1000,6,0.5,0.3,1,0.7,1,0,0,0,over,0,4
1000,6,0.5,0.3,1,0.7,1,0.8797353985156502,9.23107454017425,4.0,exact,30990,4
1000,6,0.5,0.3,1,0.7,1,0.7974921382092918,9.524079824370562,5.0,both,50561,5
1000,6,0.5,0.3,1,0.7,1,0,0,0,over,0,5
1000,6,0.5,0.3,1,0.7,1,0.7974921382092918,9.524079824370562,5.0,exact,50561,5
1000,6,0.5,0.3,1,0.7,1,0.9602771362586605,10.031941730325102,6.0,both,28145,6
1000,6,0.5,0.3,1,0.7,1,0,0,0,over,0,6
1000,6,0.5,0.3,1,0.7,1,0.9602771362586605,10.031941730325102,6.0,exact,28145,6
1000,6,0.5,0.3,1,0.7,1,0.9857670005271482,12.308908803373749,7.0,both,1897,7
1000,6,0.5,0.3,1,0.7,1,0,0,0,over,0,7
1000,6,0.5,0.3,1,0.7,1,0.9857670005271482,12.308908803373749,7.0,exact,1897,7
1000,6,0.5,0.3,1,0.7,1,0,0,0,both,0,8
1000,6,0.5,0.3,1,0.7,1,0,0,0,over,0,8
1000,6,0.5,0.3,1,0.7,1,0,0,0,exact,0,8
1000,6,0.5,0.3,1,0.7,1,0,0,0,both,0,9
1000,6,0.5,0.3,1,0.7,1,0,0,0,over,0,9
1000,6,0.5,0.3,1,0.7,1,0,0,0,exact,0,9
1000,6,0.5,0.3,1,0.7,1,0,0,0,both,0,10
1000,6,0.5,0.3,1,0.7,1,0,0,0,over,0,10
1000,6,0.5,0.3,1,0.7,1,0,0,0,exact,0,10
1000,6,0.7,0.3,1,0.7,1,0.894056,13.067832,3.923312,both,125000,all
1000,6,0.7,0.3,1,0.7,1,0,0,0,over,0,all
1000,6,0.7,0.3,1,0.7,1,0.894056,13.067832,3.923312,exact,125000,all
1000,6,0.7,0.3,1,0.7,1,0.9972527472527473,11.467032967032967,0.0,both,364,0
1000,6,0.7,0.3,1,0.7,1,0,0,0,over,0,0
1000,6,0.7,0.3,1,0.7,1,0.9972527472527473,11.467032967032967,0.0,exact,364,0
1000,6,0.7,0.3,1,0.7,1,0.9907235621521335,11.481447124304268,1.0,both,3234,1
1000,6,0.7,0.3,1,0.7,1,0,0,0,over,0,1
1000,6,0.7,0.3,1,0.7,1,0.9907235621521335,11.481447124304268,1.0,exact,3234,1
1000,6,0.7,0.3,1,0.7,1,0.9814194577352472,11.818819776714513,2.0,both,12540,2
1000,6,0.7,0.3,1,0.7,1,0,0,0,over,0,2
1000,6,0.7,0.3,1,0.7,1,0.9814194577352472,11.818819776714513,2.0,exact,12540,2
1000,6,0.7,0.3,1,0.7,1,0.953468942971304,12.271449328005811,3.0,both,27530,3
1000,6,0.7,0.3,1,0.7,1,0,0,0,over,0,3
1000,6,0.7,0.3,1,0.7,1,0.953468942971304,12.271449328005811,3.0,exact,27530,3
1000,6,0.7,0.3,1,0.7,1,0.8818615751789977,12.919399190619487,4.0,both,38548,4
1000,6,0.7,0.3,1,0.7,1,0,0,0,over,0,4
1000,6,0.7,0.3,1,0.7,1,0.8818615751789977,12.919399190619487,4.0,exact,38548,4
1000,6,0.7,0.3,1,0.7,1,0.797234015984016,13.88882992007992,5.0,both,32032,5
1000,6,0.7,0.3,1,0.7,1,0,0,0,over,0,5
1000,6,0.7,0.3,1,0.7,1,0.797234015984016,13.88882992007992,5.0,exact,32032,5
1000,6,0.7,0.3,1,0.7,1,0.936275479912923,15.031664357807243,6.0,both,10106,6
1000,6,0.7,0.3,1,0.7,1,0,0,0,over,0,6
1000,6,0.7,0.3,1,0.7,1,0.936275479912923,15.031664357807243,6.0,exact,10106,6
1000,6,0.7,0.3,1,0.7,1,0.9922600619195047,17.521671826625386,7.0,both,646,7
1000,6,0.7,0.3,1,0.7,1,0,0,0,over,0,7
1000,6,0.7,0.3,1,0.7,1,0.9922600619195047,17.521671826625386,7.0,exact,646,7
1000,6,0.7,0.3,1,0.7,1,0,0,0,both,0,8
1000,6,0.7,0.3,1,0.7,1,0,0,0,over,0,8
1000,6,0.7,0.3,1,0.7,1,0,0,0,exact,0,8
1000,6,0.7,0.3,1,0.7,1,0,0,0,both,0,9
1000,6,0.7,0.3,1,0.7,1,0,0,0,over,0,9
1000,6,0.7,0.3,1,0.7,1,0,0,0,exact,0,9
1000,6,0.7,0.3,1,0.7,1,0,0,0,both,0,10
1000,6,0.7,0.3,1,0.7,1,0,0,0,over,0,10
1000,6,0.7,0.3,1,0.7,1,0,0,0,exact,0,10
1000,6,0.9,0.3,1,0.7,1,0.961264,21.46692,2.152168,both,125000,all
1000,6,0.9,0.3,1,0.7,1,0,0,0,over,0,all
1000,6,0.9,0.3,1,0.7,1,0.961264,21.46692,2.152168,exact,125000,all
1000,6,0.9,0.3,1,0.7,1,0.9965066284485847,17.834288785381585,0.0,both,11164,0
1000,6,0.9,0.3,1,0.7,1,0,0,0,over,0,0
1000,6,0.9,0.3,1,0.7,1,0.9965066284485847,17.834288785381585,0.0,exact,11164,0
1000,6,0.9,0.3,1,0.7,1,0.9926911605650421,18.9978696207925,1.0,both,30511,1
1000,6,0.9,0.3,1,0.7,1,0,0,0,over,0,1
1000,6,0.9,0.3,1,0.7,1,0.9926911605650421,18.9978696207925,1.0,exact,30511,1
1000,6,0.9,0.3,1,0.7,1,0.9815727156427775,20.668826043169386,2.0,both,36739,2
1000,6,0.9,0.3,1,0.7,1,0,0,0,over,0,2
1000,6,0.9,0.3,1,0.7,1,0.9815727156427775,20.668826043169386,2.0,exact,36739,2
1000,6,0.9,0.3,1,0.7,1,0.9537461914026651,23.05601850152344,3.0,both,27241,3
1000,6,0.9,0.3,1,0.7,1,0,0,0,over,0,3
1000,6,0.9,0.3,1,0.7,1,0.9537461914026651,23.05601850152344,3.0,exact,27241,3
1000,6,0.9,0.3,1,0.7,1,0.8830363506771205,25.974055595153242,4.0,both,14030,4
1000,6,0.9,0.3,1,0.7,1,0,0,0,over,0,4
1000,6,0.9,0.3,1,0.7,1,0.8830363506771205,25.974055595153242,4.0,exact,14030,4
1000,6,0.9,0.3,1,0.7,1,0.797199830292745,28.58379295714892,5.0,both,4714,5
1000,6,0.9,0.3,1,0.7,1,0,0,0,over,0,5
1000,6,0.9,0.3,1,0.7,1,0.797199830292745,28.58379295714892,5.0,exact,4714,5
1000,6,0.9,0.3,1,0.7,1,0.9217687074829932,29.843537414965986,6.0,both,588,6
1000,6,0.9,0.3,1,0.7,1,0,0,0,over,0,6
1000,6,0.9,0.3,1,0.7,1,0.9217687074829932,29.843537414965986,6.0,exact,588,6
1000,6,0.9,0.3,1,0.7,1,1.0,37.69230769230769,7.0,both,13,7
1000,6,0.9,0.3,1,0.7,1,0,0,0,over,0,7
1000,6,0.9,0.3,1,0.7,1,1.0,37.69230769230769,7.0,exact,13,7
1000,6,0.9,0.3,1,0.7,1,0,0,0,both,0,8
1000,6,0.9,0.3,1,0.7,1,0,0,0,over,0,8
1000,6,0.9,0.3,1,0.7,1,0,0,0,exact,0,8
1000,6,0.9,0.3,1,0.7,1,0,0,0,both,0,9
1000,6,0.9,0.3,1,0.7,1,0,0,0,over,0,9
1000,6,0.9,0.3,1,0.7,1,0,0,0,exact,0,9
1000,6,0.9,0.3,1,0.7,1,0,0,0,both,0,10
1000,6,0.9,0.3,1,0.7,1,0,0,0,over,0,10
1000,6,0.9,0.3,1,0.7,1,0,0,0,exact,0,10
1000,6,1,0.3,1,0.7,1,0.997608,30.961712,0.0,both,125000,all
1000,6,1,0.3,1,0.7,1,0,0,0,over,0,all
1000,6,1,0.3,1,0.7,1,0.997608,30.961712,0.0,exact,125000,all
1000,6,1,0.3,1,0.7,1,0.997608,30.961712,0.0,both,125000,0
1000,6,1,0.3,1,0.7,1,0,0,0,over,0,0
1000,6,1,0.3,1,0.7,1,0.997608,30.961712,0.0,exact,125000,0
1000,6,1,0.3,1,0.7,1,0,0,0,both,0,1
1000,6,1,0.3,1,0.7,1,0,0,0,over,0,1
1000,6,1,0.3,1,0.7,1,0,0,0,exact,0,1
1000,6,1,0.3,1,0.7,1,0,0,0,both,0,2
1000,6,1,0.3,1,0.7,1,0,0,0,over,0,2
1000,6,1,0.3,1,0.7,1,0,0,0,exact,0,2
1000,6,1,0.3,1,0.7,1,0,0,0,both,0,3
1000,6,1,0.3,1,0.7,1,0,0,0,over,0,3
1000,6,1,0.3,1,0.7,1,0,0,0,exact,0,3
1000,6,1,0.3,1,0.7,1,0,0,0,both,0,4
1000,6,1,0.3,1,0.7,1,0,0,0,over,0,4
1000,6,1,0.3,1,0.7,1,0,0,0,exact,0,4
1000,6,1,0.3,1,0.7,1,0,0,0,both,0,5
1000,6,1,0.3,1,0.7,1,0,0,0,over,0,5
1000,6,1,0.3,1,0.7,1,0,0,0,exact,0,5
1000,6,1,0.3,1,0.7,1,0,0,0,both,0,6
1000,6,1,0.3,1,0.7,1,0,0,0,over,0,6
1000,6,1,0.3,1,0.7,1,0,0,0,exact,0,6
1000,6,1,0.3,1,0.7,1,0,0,0,both,0,7
1000,6,1,0.3,1,0.7,1,0,0,0,over,0,7
1000,6,1,0.3,1,0.7,1,0,0,0,exact,0,7
1000,6,1,0.3,1,0.7,1,0,0,0,both,0,8
1000,6,1,0.3,1,0.7,1,0,0,0,over,0,8
1000,6,1,0.3,1,0.7,1,0,0,0,exact,0,8
1000,6,1,0.3,1,0.7,1,0,0,0,both,0,9
1000,6,1,0.3,1,0.7,1,0,0,0,over,0,9
1000,6,1,0.3,1,0.7,1,0,0,0,exact,0,9
1000,6,1,0.3,1,0.7,1,0,0,0,both,0,10
1000,6,1,0.3,1,0.7,1,0,0,0,over,0,10
1000,6,1,0.3,1,0.7,1,0,0,0,exact,0,10
1000,6,0,0.3,1,0.7,2,0.99748,3.0,3.0,both,125000,all
1000,6,0,0.3,1,0.7,2,0,0,0,over,0,all
1000,6,0,0.3,1,0.7,2,0.99748,3.0,3.0,exact,125000,all
1000,6,0,0.3,1,0.7,2,0,0,0,both,0,0
1000,6,0,0.3,1,0.7,2,0,0,0,over,0,0
1000,6,0,0.3,1,0.7,2,0,0,0,exact,0,0
1000,6,0,0.3,1,0.7,2,0,0,0,both,0,1
1000,6,0,0.3,1,0.7,2,0,0,0,over,0,1
1000,6,0,0.3,1,0.7,2,0,0,0,exact,0,1
1000,6,0,0.3,1,0.7,2,0,0,0,both,0,2
1000,6,0,0.3,1,0.7,2,0,0,0,over,0,2
1000,6,0,0.3,1,0.7,2,0,0,0,exact,0,2
1000,6,0,0.3,1,0.7,2,0.99748,3.0,3.0,both,125000,3
1000,6,0,0.3,1,0.7,2,0,0,0,over,0,3
1000,6,0,0.3,1,0.7,2,0.99748,3.0,3.0,exact,125000,3
1000,6,0,0.3,1,0.7,2,0,0,0,both,0,4
1000,6,0,0.3,1,0.7,2,0,0,0,over,0,4
1000,6,0,0.3,1,0.7,2,0,0,0,exact,0,4
1000,6,0,0.3,1,0.7,2,0,0,0,both,0,5
1000,6,0,0.3,1,0.7,2,0,0,0,over,0,5
1000,6,0,0.3,1,0.7,2,0,0,0,exact,0,5
1000,6,0,0.3,1,0.7,2,0,0,0,both,0,6
1000,6,0,0.3,1,0.7,2,0,0,0,over,0,6
1000,6,0,0.3,1,0.7,2,0,0,0,exact,0,6
1000,6,0,0.3,1,0.7,2,0,0,0,both,0,7
1000,6,0,0.3,1,0.7,2,0,0,0,over,0,7
1000,6,0,0.3,1,0.7,2,0,0,0,exact,0,7
1000,6,0,0.3,1,0.7,2,0,0,0,both,0,8
1000,6,0,0.3,1,0.7,2,0,0,0,over,0,8
1000,6,0,0.3,1,0.7,2,0,0,0,exact,0,8
